id,tmdbId,original_language,title,original_title,overview,poster_path,tagline,keywords,release_date,genres
386,6,en,Judgment Night,Judgment Night,"While racing to a boxing match, Frank, Mike, John and Rey get more than they bargained for. A wrong turn lands them directly in the path of Fallon, a vicious, wise-cracking drug lord. After accidentally witnessing Fallon murder a disloyal henchman, the four become his unwilling prey in a savage game of cat and mouse as they are mercilessly stalked through the urban jungle in this taut suspense drama.",/3rvvpS9YPM5HB2f4HYiNiJVtdam.jpg,Don't move. Don't whisper. Don't even breathe.,"drug dealer, chicago, illinois, escape, one night, boxing",1993-10-15,"Action, Crime, Thriller"
405,21450,en,Naked,Naked,An unemployed Brit vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.,/xMYP4uaNeyPmX4FQ2xxWk2eIN6K.jpg,When unbalance leads to submission,"london, england, rape, urban, desolate, stranger, manchester, gay friend",1993-09-14,"Drama, Comedy"
408,10447,en,No Escape,No Escape,"In the year 2022, a ruthless prison warden has created the ultimate solution for his most troublesome and violent inmates: Absolom, a secret jungle island where prisoners are abandoned and left to die. But Marine Captain John Robbins, convicted of murdering a commanding officer, is determined to escape the island in order to reveal the truth behind his murderous actions and clear his name.",/jRwMdEb5bxwVARU2VmOADTflLfZ.jpg,No Guards. No Walls.,"prison, future, island, showdown, prisoner, based on novel or book, escape, chase, psychopath, dystopia, prison guard, survival, jungle, ex soldier",1994-04-29,"Action, Drama, Science Fiction, Thriller"
410,9800,en,Philadelphia,Philadelphia,Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,/tFe5Yoo5zT495okA49bq1vPPkiV.jpg,No one would take on his case... until one man was willing to take on the system.,"philadelphia, pennsylvania, court, jurors, aids, pennsylvania, usa, homophobia, lawsuit, partner, hiv, lawyer, dying, lgbt, discrimination, judiciary, 1980s, courtroom drama, gay theme",1993-12-22,Drama
412,18133,en,The Program,The Program,"Several players from different backgrounds try to cope with the pressures of playing football at a major university. Each deals with the pressure differently, some turn to drinking, others to drugs, and some to studying.",/4pdbutHc9SLEPmdLKtlVffiLByP.jpg,From Different Worlds They Come To Prove Themselves In The Gritty World of College Football.,"sports, american football",1993-09-24,"Drama, Action, Romance"
413,25557,en,The Puppet Masters,The Puppet Masters,The Earth is invaded by alien parasites—AKA 'slugs'—that ride on people's backs and control their minds.,/mzq5uA0P5nfTH8Fl7OESeuDop8P.jpg,Trust No One,"mind control, small town, based on novel or book, escape, iowa, rescue mission, alien, space, alien contact",1994-10-21,"Horror, Science Fiction, Thriller"
414,22588,en,Radioland Murders,Radioland Murders,A series of mysterious crimes threatens the existence of a new radio network.,/l9pvl3AH4UsUvLn4yUP0RR4pltx.jpg,"At station WBN, the hits just keep on coming.","radio station, radio, writer, director",1994-10-21,"Comedy, Crime, Drama"
415,10872,en,The Ref,The Ref,"A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.",/bxMjOeECQxHPf6QvkBChdxaOxVh.jpg,They might be his hostages but what they're doing to this guy is criminal.,"robbery, police, parent child relationship, burglar, holiday, hostage, liberation of hostage, blackmail, christmas party, santa claus, bad mother-in-law, mother-in-law, dark comedy, dysfunctional family, connecticut, thief, man hunt, dinner, alcoholic, christmas, marriage counseling",1994-03-09,"Comedy, Crime, Drama"
416,1245,en,The Remains of the Day,The Remains of the Day,A rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.,/qtwipjmSypSQuSvz5BNirSxZqbg.jpg,Diamond in the Rough.,"newspaper, london, england, nazi, england, butler, country house, loyalty, britain, housekeeper, employer, told in flashback, 1950s, 1930s",1993-11-05,"Drama, Romance"
417,11858,en,Renaissance Man,Renaissance Man,"An advertising man is slowly sliding downhill. When he is fired from his job in Detroit, he signs up for unemployment. One day they find him a job: teaching thinking skills to Army recruits. He arrives on base to find that there is no structure set up for the class.",/iPRtaSfN8gNWFclgrcg5oD3V41i.jpg,"One Man's Mission To Teach The Few, The Proud... The Impossible!","vietnam veteran, commercial, advertising expert, soldier, unemployment, woman director, teachers and students",1994-06-03,"Comedy, Drama"
419,10467,en,The Road to Wellville,The Road to Wellville,"An unhappy young couple visit the infamous Kellogg spa in Battle Creek, Michigan while a young hustler tries get into the breakfast-cereal business and compete against John Kellogg's corn flakes.",/zh7OVdFMpqpZ027z9RgVIwzxYjZ.jpg,A comedy of the heart and other organs.,"michigan, competition, sanatorium, historical figure, cornflakes, spa",1994-10-28,"Comedy, Romance, Drama"
420,5550,en,RoboCop 3,RoboCop 3,"The mega corporation Omni Consumer Products is still bent on creating their pet project, Delta City, to replace the rotting city of Detroit. Unfortunately, the inhabitants of the area have no intention of abandoning their homes simply for desires of the company. To this end, OCP have decided to force them to leave by employing a ruthless mercenary army to attack and harass them. An underground resistance begins and in this fight, RoboCop must decide where his loyalties lie.",/ppLSSwCuC5ERRWbu9H3R8SPL9AM.jpg,He's back. Back on line. Back on duty.,"police, cyborg, dystopia, sequel, cyberpunk, policeman",1993-05-28,"Action, Adventure, Crime, Science Fiction, Thriller"
421,8005,en,Robin Hood: Men in Tights,Robin Hood: Men in Tights,"Robin Hood comes home after fighting in the Crusades to learn that the noble King Richard is in exile and that the despotic King John now rules England, with the help of the Sheriff of Rottingham. Robin Hood assembles a band of fellow patriots to do battle with King John and the Sheriff.",/woexOLEkUlYsPLLuZRK6LjZaF38.jpg,The legend had it coming...,"witch, tree house, robin hood, forest, taxes, parody, thief, breaking the fourth wall, spoof, arrow, tournament",1993-07-28,Comedy
422,2088,en,Romeo Is Bleeding,Romeo Is Bleeding,A corrupt cop gets in over his head when he tries to assassinate a beautiful Russian hit-woman.,/mgCwAZBG0PCkZflC6nzsxwvG2vu.jpg,The story of a cop who wanted it bad and got it worse.,"police, sex addiction, police operation, mafia boss, bad cop, hitwoman",1993-09-13,Crime
423,10412,en,Romper Stomper,Romper Stomper,"Nazi skinheads in Melbourne take out their anger on local Vietnamese, who are seen as threatening racial purity. Finally the Vietnamese have had enough and confront the skinheads in an all-out confrontation, sending the skinheads running. A woman who is prone to epileptic seizures joins the skins' merry band, and helps them on their run from justice, but is her affliction also a sign of impurity?",/w5v1la4WQgh5c2faGUDRnMqKmhk.jpg,Give him smack in head special...,"immigrant, skinhead, nazi, resistance, psychopath, right wing extremism, gay interest, white supremacists, gay theme",1992-03-05,"Action, Drama, Thriller"
424,47889,en,Ruby in Paradise,Ruby in Paradise,"Reeling from her mother's recent death, Ruby Lee Gissing relocates to Florida to start anew. After finding a job at a souvenir store, Ruby becomes friends with the shop's owner, Mildred Chambers, and slowly acclimates to her new surroundings. Before long, she's juggling the affections of Mildred's Lothario son, Ricky, and the good-natured Mike. As she wavers between Ricky and Mike, Ruby also tries to come to terms with her past.",/gk0vbIVYwpXxSf1wQbS2r9IsBoV.jpg,A woman's search for herself.,"florida, shoplifting, spring break, souvenir shop, northanger abbey",1993-10-08,"Drama, Romance"
425,14534,en,Rudy,Rudy,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.",/fAbfTCRpjHe2rprXBly55KL1dL9.jpg,"It's not the size of the dog in the fight, It's the size of the fight in the dog.","underdog, sports, american football, biography, family relationships, aspiration",1993-09-17,"Drama, History"
426,424,en,Schindler's List,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,"Whoever saves one life, saves the world entire.","factory, hero, based on novel or book, nazi, concentration camp, ss (nazi schutzstaffel), holocaust (shoah), world war ii, ghetto, jew persecution, kraków, poland, defense industry, auschwitz-birkenau concentration camp, biography, based on true story, industrialist, historical fiction, black and white, train, poland, weapons manufacturer, absurd",1993-12-15,"Drama, History, War"
427,35233,en,The Scout,The Scout,"When his star recruit botches a Major League Baseball debut, humiliated talent scout, Al Percolo gets banished to rural Mexico, where he finds a potential gold mine in the arm of young phenom Steve Nebraska. Soon, the Bronx Bombers put a $55 million contract on the table—provided a psychiatrist can affirm Nebraska's mental stability.",/qDjlfZb3fUJsFA4cwqJN0kLlrhE.jpg,He was praying for a miracle. What he got was Steve Nebraska.,"sports, baseball, pitcher, father figure, mentally ill",1994-09-30,Comedy
428,14291,en,Searching for Bobby Fischer,Searching for Bobby Fischer,A seven-year-old chess prodigy refuses to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,/oAJpHkMpfXiFY9F3HocIz9fhHLc.jpg,Every journey begins with a single move.,"new york city, chess, hustler, child prodigy, chess champion, chess tournament, chess grandmaster, winner, playing chess, chess match, pressure to perform",1993-08-13,Drama
429,11236,en,The Secret Garden,The Secret Garden,"A young British girl born and reared in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's castle. Her uncle is very distant due to the loss of his wife ten years before. Neglected once again, she begins exploring the estate and discovers a garden that has been locked and neglected. Aided by one of the servants' boys, she begins restoring the garden, and eventually discovers some other secrets of the manor.",/zf6h5dJ7wVG7LqMO9dhHGHVejzj.jpg,"The timeless tale of a special place where magic, hope and love grow.","based on novel or book, servant, garden, uncle, yorkshire, little girl, orphan, woman director, old mansion, english garden",1993-08-13,"Drama, Family, Fantasy"
431,8850,en,The Shadow,The Shadow,"Based on the 1930's comic strip, puts the hero up against his arch enemy, Shiwan Khan, who plans to take over the world by holding a city to ransom using an atom bomb. Using his powers of invisibility and ""The power to cloud men's minds"", the Shadow comes blazing to the city's rescue with explosive results.",/xAbFJH3vQYZvUyzzGAtG4OLy492.jpg,The Shadow knows!,"new york city, atomic bomb, superhero, ladykiller, hypnosis, based on comic, radio series, invisibility, the shadow, neo-noir",1994-07-01,"Adventure, Fantasy, Action, Thriller, Science Fiction"
432,10445,en,Shadowlands,Shadowlands,"C.S. Lewis, a world-renowned writer and professor, leads a passionless life until he meets spirited poet Joy Gresham.",/5jTWY1M2O4Zhid4rLOpftzazRGn.jpg,"He distanced himself from love as he distanced himself from pain, until one woman got close enough to open his heart to the world.","stroke of fate, england, brother, christianity, literature, bachelor, marriage, based on play or musical, oxford, author, writer, falling in love, 1950s, children's author",1993-12-25,"Drama, Romance"
